code,name,price,change,change_percent,high,low,volume,amount,total_mv,float_mv,pe,pb,turnover_rate,market
000972,*ST中基,3.92,-0.07,-1.75,4.07,3.87,18557800,73480000.0,30.23,-17.63,-13.1,4.19,2.41,深市A股
002828,贝肯能源,12.93,-0.23,-1.75,13.4,12.69,23952300,311130000.0,25.99,3.74,601.32,14.48,12.37,深市A股
688232,新点软件,21.35,-0.38,-1.75,21.95,21.35,189062100,40980000.0,68.74,1.27,196.18,26.08,0.59,沪市A股
000802,北京文化,3.94,-0.07,-1.75,4.08,3.94,9527800,38170000.0,28.21,3.62,-18.12,4.41,1.33,深市A股
300542,新晨科技,15.15,-0.27,-1.75,15.62,15.12,2990300,45880000.0,45.23,8.36,-55.53,18.5,1.21,深市A股
688253,英诺特,36.03,-0.64,-1.75,36.98,35.93,105841300,38470000.0,49.36,2.41,33.79,44.0,0.77,沪市A股
300015,爱尔眼科,9.51,-0.17,-1.76,9.76,9.51,50552400,487380000.0,886.85,4.09,24.94,11.62,0.64,深市A股
000633,合金投资,6.69,-0.12,-1.76,6.93,6.67,9959200,67590000.0,25.76,13.11,220.62,7.49,2.59,深市A股
000096,广聚能源,10.04,-0.18,-1.76,10.28,10.0,8157100,82700000.0,53.01,1.84,46.35,11.24,1.6,深市A股
002269,美邦服饰,1.67,-0.03,-1.76,1.73,1.66,57200200,97160000.0,41.96,22.32,-21.48,1.87,2.28,深市A股
000417,合百集团,6.7,-0.12,-1.76,6.93,6.67,12394100,84380000.0,52.25,1.11,27.42,7.5,1.59,深市A股
002090,金智科技,10.6,-0.19,-1.76,10.92,10.58,7154800,76730000.0,42.46,2.78,58.76,11.87,1.81,深市A股
000026,飞亚达,13.92,-0.25,-1.76,14.39,13.84,2761300,38790000.0,56.48,1.69,64.69,15.59,0.76,深市A股
603977,国泰集团,16.7,-0.3,-1.76,17.37,16.64,23328900,394940000.0,103.75,3.1,57.4,18.7,3.76,沪市A股
600707,彩虹股份,5.59,-0.1,-1.76,5.73,5.57,15462300,87380000.0,200.59,0.92,16.18,6.26,0.43,沪市A股
002084,海鸥住工,3.9,-0.07,-1.76,4.04,3.89,18625400,73960000.0,25.2,1.81,-20.35,4.37,2.89,深市A股
603355,莱克电气,27.36,-0.49,-1.76,28.08,27.36,1965600,54630000.0,156.88,2.87,12.75,30.64,0.34,沪市A股
002547,春兴精工,3.35,-0.06,-1.76,3.45,3.35,17500500,59460000.0,37.79,-24.88,-18.99,3.75,1.58,深市A股
300701,森霸传感,11.18,-0.2,-1.76,11.54,11.18,3235700,36650000.0,31.61,3.25,80.2,13.66,1.3,深市A股
688580,伟思医疗,51.03,-0.92,-1.77,52.96,51.03,109672300,57130000.0,48.87,2.89,35.77,62.34,1.15,沪市A股
002515,金字火腿,5.55,-0.1,-1.77,5.73,5.55,13837300,77920000.0,67.19,2.57,108.07,6.22,1.14,深市A股
000060,中金岭南,6.12,-0.11,-1.77,6.29,6.11,86338200,534280000.0,271.8,1.7,25.12,6.85,1.94,深市A股
300358,楚天科技,9.41,-0.17,-1.77,9.67,9.35,11936100,113840000.0,67.29,1.55,-14.87,11.5,1.7,深市A股
301127,武汉天源,15.55,-0.28,-1.77,15.91,15.48,8327300,130440000.0,104.82,3.24,31.45,19.0,1.27,深市A股
601311,骆驼股份,9.45,-0.17,-1.77,9.75,9.42,20591100,197010000.0,110.86,1.13,18.06,10.58,1.76,沪市A股
688077,大地熊,27.21,-0.49,-1.77,28.16,27.2,314767900,87050000.0,31.15,2.83,54.26,33.24,2.75,沪市A股
000821,ST京机,11.67,-0.21,-1.77,12.15,11.66,16424400,195430000.0,72.69,1.7,16.95,12.47,2.72,深市A股
000839,国安股份,3.33,-0.06,-1.77,3.45,3.32,86730800,292120000.0,130.53,8.51,-167.8,3.73,2.21,深市A股
603798,康普顿,13.9,-0.25,-1.77,14.3,13.87,2509900,35260000.0,35.65,3.08,65.24,15.57,0.98,沪市A股
002524,光正眼科,4.43,-0.08,-1.77,4.58,4.42,11958600,53910000.0,22.83,20.36,-13.07,4.96,2.34,深市A股
002520,日发精机,5.55,-0.1,-1.77,5.75,5.55,21817900,123190000.0,41.64,16.2,-6.17,6.22,3.04,深市A股
300364,中文在线,26.68,-0.48,-1.77,27.42,26.6,48907500,1320220000.0,194.36,41.11,-80.02,32.59,7.41,深市A股
300006,莱美药业,5.0,-0.09,-1.77,5.13,4.99,18878900,95580000.0,52.8,3.01,-39.19,6.11,1.79,深市A股
605007,五洲特纸,13.31,-0.24,-1.77,13.61,13.26,3456400,46310000.0,63.32,1.85,17.5,14.91,0.86,沪市A股
300445,康斯特,19.82,-0.36,-1.78,20.56,19.8,4842700,97490000.0,42.1,3.29,40.32,24.22,3.45,深市A股
300277,汽轮科技,18.25,-0.33,-1.78,19.19,18.25,28337500,527790000.0,276.78,2.41,2926.4,22.3,3.69,深市A股
002644,佛慈制药,8.85,-0.16,-1.78,9.32,8.78,26047000,233580000.0,45.19,2.48,75.23,9.91,5.1,深市A股
603363,傲农生物,3.87,-0.07,-1.78,3.98,3.87,29591500,115970000.0,100.73,3.01,17.39,4.33,1.38,沪市A股
600362,江西铜业,43.0,-0.78,-1.78,44.3,42.9,25016000,1089130000.0,1488.97,1.83,20.88,48.16,1.21,沪市A股
300306,远方信息,12.12,-0.22,-1.78,12.48,12.11,2747400,33800000.0,32.6,2.19,45.6,14.81,1.74,深市A股
603176,汇通集团,5.52,-0.1,-1.78,5.73,5.5,3946300,22130000.0,26.23,2.42,37.77,6.18,0.85,沪市A股
603155,新亚强,15.48,-0.28,-1.78,15.86,15.43,3034900,47420000.0,48.88,2.25,42.75,17.34,0.96,沪市A股
001222,源飞宠物,19.17,-0.35,-1.79,19.68,19.12,1196300,23140000.0,36.59,2.57,22.28,21.47,1.11,深市A股
301336,趣睡科技,50.96,-0.93,-1.79,52.47,50.82,598300,30970000.0,20.38,2.46,70.37,62.27,1.97,深市A股
300893,松原安全,20.9,-0.38,-1.79,21.57,20.78,1991100,42020000.0,98.86,5.1,37.97,25.54,0.79,深市A股
000698,ST沈化,3.83,-0.07,-1.79,3.91,3.82,6941500,26850000.0,31.39,2.28,-287.63,4.1,0.88,深市A股
603859,能科科技,36.24,-0.66,-1.79,37.38,36.2,3067800,112770000.0,88.68,2.91,46.25,40.59,1.25,沪市A股
002943,宇晶股份,45.99,-0.84,-1.79,48.26,45.83,4406200,206840000.0,94.52,10.58,-25.21,51.51,3.03,深市A股
300637,扬帆新材,10.99,-0.2,-1.79,11.49,10.99,5925900,66560000.0,25.8,3.52,-56.03,13.43,2.53,深市A股
301089,拓新药业,27.93,-0.51,-1.79,28.84,27.87,1886000,53280000.0,35.34,2.38,-50.74,34.13,2.08,深市A股
301459,丰茂股份,37.76,-0.69,-1.79,38.65,37.6,713000,27130000.0,39.32,3.15,24.31,46.14,2.73,深市A股
300384,三联虹普,14.81,-0.27,-1.79,15.18,14.81,3229700,48370000.0,47.24,1.71,14.84,18.1,1.47,深市A股
300120,经纬辉开,7.67,-0.14,-1.79,7.85,7.64,7040700,54510000.0,44.06,1.48,205.32,9.37,1.33,深市A股
000555,神州信息,15.35,-0.28,-1.79,15.89,15.31,21858000,340580000.0,149.78,2.63,265.44,17.19,2.24,深市A股
603108,润达医疗,12.63,-0.23,-1.79,13.03,12.62,10280300,131580000.0,76.25,1.85,137.92,14.15,1.7,沪市A股
603069,海汽集团,17.56,-0.32,-1.79,18.22,17.56,3286900,58770000.0,55.49,6.86,-56.8,19.67,1.04,沪市A股
300596,利安隆,41.08,-0.75,-1.79,42.28,41.0,2667900,110730000.0,94.33,1.98,22.13,50.2,1.2,深市A股
300556,丝路视觉,17.49,-0.32,-1.8,18.09,17.49,2797000,49790000.0,21.26,4.79,-5.85,21.37,2.61,深市A股
300418,昆仑万维,49.0,-0.9,-1.8,51.25,48.99,42110100,2104380000.0,615.12,4.38,-38.57,59.88,3.36,深市A股
603395,红四方,29.52,-0.54,-1.8,30.3,29.49,2954500,87700000.0,76.75,5.49,82.38,33.07,4.55,沪市A股
000665,湖北广电,4.92,-0.09,-1.8,5.04,4.91,12506400,62100000.0,55.95,1.39,-7.04,5.51,1.1,深市A股
300359,全通教育,4.9,-0.09,-1.8,5.06,4.89,7925800,39480000.0,31.03,5.65,-29.7,5.99,1.25,深市A股
300479,神思电子,18.02,-0.33,-1.8,18.63,17.94,3858200,70600000.0,35.51,8.07,217.82,22.02,1.96,深市A股
603036,如通股份,17.98,-0.33,-1.8,18.46,17.97,2801000,50940000.0,37.04,2.7,38.59,20.14,1.36,沪市A股
301024,霍普股份,33.2,-0.61,-1.8,34.65,33.19,1086700,36880000.0,21.11,5.28,-18.65,40.57,1.77,深市A股
300757,罗博特科,380.61,-6.97,-1.8,396.21,375.16,7059000,2708360000.0,637.93,38.12,-960.16,465.1,4.69,深市A股
600778,友好集团,6.5,-0.12,-1.81,6.72,6.46,8702000,57370000.0,20.25,8.8,637.48,7.28,2.8,沪市A股
603815,交建股份,5.98,-0.11,-1.81,6.14,5.95,8899100,53800000.0,37.01,1.53,28.42,6.7,1.44,沪市A股
300547,川环科技,29.8,-0.55,-1.81,30.82,29.8,4724000,142740000.0,64.64,5.06,31.88,36.42,2.65,深市A股
